VERSION MODEL      DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_UNITS FCST_LEV OBS_VAR OBS_UNITS OBS_LEV OBTYPE VX_MASK INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL INDEX OBS_SID  OBS_LAT OBS_LON   OBS_LVL OBS_ELV FCST          OBS           OBS_QC OBS_CLIMO_MEAN OBS_CLIMO_STDEV OBS_CLIMO_CDF FCST_CLIMO_MEAN FCST_CLIMO_STDEV OBS_PRS    OBS_ERR_IN   OBS_ERR_ADJ   OBS_ERR_FIN   PREP_USE ANLY_USE SETUP_QC QC_WGHT
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063403 20121025_063403 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.93 -82.26999      NA      13  202.01714     206.45            2             NA              NA            NA              NA               NA   63.1          0.73045    0.60871       0.60871           0        1        1 3.99988
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063609 20121025_063609 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.93 -82.28         NA      13  203.80613     203.64999         2             NA              NA            NA              NA               NA   56.8          0.73448    0.61207       0.61207           0        1        1 4
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063745 20121025_063745 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.94 -82.29001      NA      13  205.35259     203.85001         2             NA              NA            NA              NA               NA   52.4          0.73732    0.546         0.546             0        1        1 4
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063829 20121025_063829 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.94 -82.29001      NA      13  206.45176     204.64999         2             NA              NA            NA              NA               NA   50.5          0.73855    0.37921       0.37921           0        1        1 4
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063841 20121025_063841 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.94 -82.29001   20620      13  206.7479      205.64999         2             NA              NA            NA              NA               NA   50            0.73888    0.28061       0.28061           0        1        1 4
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063901 20121025_063901 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.94 -82.29001      NA      13  207.22794     208.45            2             NA              NA            NA              NA               NA   49.2          0.74074    0.43081       0.43081           0        1        1 4
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_063957 20121025_063957 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.94 -82.29001      NA      13  208.5894      210.64999         2             NA              NA            NA              NA               NA   47            0.74591    0.58108       0.58108           0        1        1 4
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_064142 20121025_064142 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.93 -82.29001      NA      13  211.17798     212.05            2             NA              NA            NA              NA               NA   43.2          0.755      0.62917       0.62917           0        1        1 4
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_064332 20121025_064332 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.94 -82.29001      NA      13  214.06205     211.05            2             NA              NA            NA              NA               NA   39.5          0.7631     0.51732       0.51732           0        1        1 3.99999
V12.0.0 GSI_MEM001 NA   000000    20121025_060000 20121025_060000 000000   20121025_064358 20121025_064358 t        NA         NA       t       NA        NA      120    NA      NA          0           NA          NA         NA         NA    MPR           1     0    72210   27.94 -82.29001      NA      13  214.66622     213.45            2             NA              NA            NA              NA               NA   38.7          0.76352    0.51891       0.51891           0        1        1 4
